review_id,freelancer_id,client_id,review_text,client_rating,communication_score,quality_score,delivery_score,budget_usd,project_category
3282,3282,2200,"El trabajo fue correcto, aunque hubo algunos ajustes menores. El cliente solicito cambios adicionales.",4.05,3.57,3.89,3.17,4257.94,web_development
3283,3283,1450,La calidad fue alta y mantuvo comunicacion constante durante el proceso. La experiencia general fue registrada por el cliente.,4.46,4.83,4.31,4.81,2564.26,machine_learning
3284,3284,2017,"Entrego antes de la fecha limite y resolvio cambios rapidamente. Se evaluo tiempo, calidad y comunicacion.",4.45,4.99,4.8,4.67,2290.07,customer_support
3285,3285,1775,"Muy profesional, cumplio con todos los requerimientos del proyecto. El proyecto fue realizado en modalidad remota.",4.44,4.83,4.82,4.45,4496.11,copywriting
3286,3286,1735,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El alcance incluia revision de entregables.,4.63,4.65,4.98,4.43,1375.26,mobile_development
3287,3287,1518,"La entrega fue aceptable, pero la comunicacion pudo ser mejor. Se evaluo tiempo, calidad y comunicacion.",3.45,3.22,4.2,3.72,2052.32,data_analysis
3288,3288,1653,El resultado no cumplio completamente con la calidad esperada. El alcance incluia revision de entregables.,3.22,2.32,2.6,2.12,3867.34,web_development
3289,3289,1835,"Muy profesional, cumplio con todos los requerimientos del proyecto. La experiencia general fue registrada por el cliente.",4.6,4.97,4.55,4.85,2268.82,copywriting
3290,3290,1321,Buena disposicion para corregir observaciones despues de la revision. El proyecto fue realizado en modalidad remota.,3.71,3.51,3.67,4.05,3917.85,machine_learning
3291,3291,2432,"Trabajo limpio, bien documentado y con buena atencion al cliente. El alcance incluia revision de entregables.",4.43,4.44,4.98,4.45,3940.67,data_analysis
3292,3292,2137,Resultado funcional con algunos detalles pendientes al inicio. El proyecto fue realizado en modalidad remota.,4.13,3.62,4.13,4.15,4365.89,web_development
3293,3293,2186,"La entrega fue aceptable, pero la comunicacion pudo ser mejor. La experiencia general fue registrada por el cliente.",3.72,3.95,4.33,3.44,108.45,customer_support
3294,3294,1119,Entrego antes de la fecha limite y resolvio cambios rapidamente. La experiencia general fue registrada por el cliente.,4.47,4.22,4.95,4.38,1422.97,mobile_development
3295,3295,2492,"El trabajo fue correcto, aunque hubo algunos ajustes menores. El cliente solicito cambios adicionales.",4.01,4.01,3.5,3.21,2190.14,data_analysis
3296,3296,1113,La calidad fue alta y mantuvo comunicacion constante durante el proceso. La experiencia general fue registrada por el cliente.,4.78,4.21,4.98,4.68,844.35,web_development
3297,3297,1916,"Entrego antes de la fecha limite y resolvio cambios rapidamente. Se evaluo tiempo, calidad y comunicacion.",4.49,4.35,4.82,4.86,820.49,customer_support
3298,3298,1701,"Trabajo limpio, bien documentado y con buena atencion al cliente. El alcance incluia revision de entregables.",4.41,4.97,4.69,4.87,1060.23,customer_support
3299,3299,1249,"La calidad fue alta y mantuvo comunicacion constante durante el proceso. Se evaluo tiempo, calidad y comunicacion.",4.47,4.35,4.84,4.56,4085.49,mobile_development
3300,3300,1750,"Trabajo limpio, bien documentado y con buena atencion al cliente. La experiencia general fue registrada por el cliente.",4.68,4.22,5.0,4.8,3150.64,graphic_design
3301,3301,2283,La calidad fue alta y mantuvo comunicacion constante durante el proceso. La experiencia general fue registrada por el cliente.,4.61,4.26,4.34,4.88,1326.09,mobile_development
3302,3302,2387,La comunicacion fue lenta y algunos requerimientos no quedaron claros. La experiencia general fue registrada por el cliente.,2.57,2.57,2.61,2.21,805.31,digital_marketing
3303,3303,1458,"Muy profesional, cumplio con todos los requerimientos del proyecto. La experiencia general fue registrada por el cliente.",4.48,4.81,4.42,4.97,4712.69,graphic_design
3304,3304,1583,La calidad fue alta y mantuvo comunicacion constante durante el proceso. La experiencia general fue registrada por el cliente.,4.94,4.33,4.59,4.32,490.46,customer_support
3305,3305,2330,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El proyecto fue realizado en modalidad remota.,4.8,4.58,4.83,4.64,1790.96,data_analysis
3306,3306,1094,La calidad fue alta y mantuvo comunicacion constante durante el proceso. La experiencia general fue registrada por el cliente.,4.7,4.54,4.32,4.72,1322.28,customer_support
3307,3307,2074,"Muy profesional, cumplio con todos los requerimientos del proyecto. Se evaluo tiempo, calidad y comunicacion.",4.55,4.65,4.78,4.64,4612.62,data_analysis
3308,3308,1269,"El trabajo fue correcto, aunque hubo algunos ajustes menores. El proyecto fue realizado en modalidad remota.",4.18,3.73,4.03,4.23,2137.96,customer_support
3309,3309,1634,"El trabajo fue correcto, aunque hubo algunos ajustes menores. El proyecto fue realizado en modalidad remota.",3.41,3.62,4.19,3.15,4024.43,data_analysis
3310,3310,1701,Entrego antes de la fecha limite y resolvio cambios rapidamente. El cliente solicito cambios adicionales.,5.0,4.78,4.98,4.47,2327.43,web_development
3311,3311,1349,Cumplio con la mayor parte del alcance definido. La experiencia general fue registrada por el cliente.,4.25,3.41,4.12,3.88,1787.57,digital_marketing
3312,3312,2068,"La entrega fue aceptable, pero la comunicacion pudo ser mejor. El cliente solicito cambios adicionales.",3.66,3.22,3.36,3.97,4138.31,graphic_design
3313,3313,1671,"Muy buen servicio, recomendado para proyectos futuros. El cliente solicito cambios adicionales.",4.49,4.98,4.76,4.59,3941.78,graphic_design
3314,3314,1252,Cumplio con la mayor parte del alcance definido. La experiencia general fue registrada por el cliente.,4.13,4.14,3.46,4.28,1524.72,web_development
3315,3315,1765,Hubo problemas de seguimiento y varias tareas quedaron incompletas. El alcance incluia revision de entregables.,2.94,2.28,2.7,1.81,3269.92,data_analysis
3316,3316,1774,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El cliente solicito cambios adicionales.,4.67,4.42,4.87,4.45,2785.45,copywriting
3317,3317,1684,"La entrega fue aceptable, pero la comunicacion pudo ser mejor. El cliente solicito cambios adicionales.",4.28,3.67,4.34,4.34,4019.61,mobile_development
3318,3318,1524,Entrego antes de la fecha limite y resolvio cambios rapidamente. El proyecto fue realizado en modalidad remota.,4.93,4.53,4.44,4.66,2715.07,data_analysis
3319,3319,1168,"Excelente trabajo, buena comunicacion y entrega rapida. La experiencia general fue registrada por el cliente.",4.56,4.56,4.76,4.71,3494.3,machine_learning
3320,3320,2290,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El alcance incluia revision de entregables.,4.5,4.42,4.51,4.28,1268.64,mobile_development
3321,3321,1823,"La entrega fue aceptable, pero la comunicacion pudo ser mejor. El proyecto fue realizado en modalidad remota.",3.94,3.86,3.73,4.31,3717.06,data_analysis
3322,3322,1846,La calidad fue alta y mantuvo comunicacion constante durante el proceso. La experiencia general fue registrada por el cliente.,5.0,4.24,4.92,4.39,3377.72,customer_support
3323,3323,2279,La entrega se atraso y fue necesario solicitar muchas correcciones. El cliente solicito cambios adicionales.,2.72,2.93,3.19,2.89,4591.32,digital_marketing
3324,3324,2311,"El trabajo fue correcto, aunque hubo algunos ajustes menores. Se evaluo tiempo, calidad y comunicacion.",4.25,3.21,3.32,3.11,134.08,customer_support
3325,3325,1191,"Muy buen servicio, recomendado para proyectos futuros. La experiencia general fue registrada por el cliente.",4.99,4.67,4.78,4.21,4660.78,copywriting
3326,3326,2226,"Excelente trabajo, buena comunicacion y entrega rapida. El cliente solicito cambios adicionales.",4.73,4.34,4.9,4.91,3948.24,digital_marketing
3327,3327,2018,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El cliente solicito cambios adicionales.,4.54,4.43,4.6,4.37,2799.66,graphic_design
3328,3328,1576,"Muy buen servicio, recomendado para proyectos futuros. La experiencia general fue registrada por el cliente.",4.42,4.61,4.7,4.45,3991.55,copywriting
3329,3329,1892,"Trabajo limpio, bien documentado y con buena atencion al cliente. El alcance incluia revision de entregables.",4.58,4.4,4.86,4.67,1002.88,digital_marketing
3330,3330,2095,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El cliente solicito cambios adicionales.,4.43,4.31,4.59,4.5,2651.91,machine_learning
3331,3331,1308,Entrego antes de la fecha limite y resolvio cambios rapidamente. El cliente solicito cambios adicionales.,4.89,4.73,4.39,4.94,372.05,machine_learning
3332,3332,2132,"La entrega fue aceptable, pero la comunicacion pudo ser mejor. El alcance incluia revision de entregables.",3.5,3.48,4.11,3.19,4929.36,machine_learning
3333,3333,1889,"Muy profesional, cumplio con todos los requerimientos del proyecto. El cliente solicito cambios adicionales.",4.42,4.36,4.68,4.57,2461.98,web_development
3334,3334,1109,El resultado no cumplio completamente con la calidad esperada. El alcance incluia revision de entregables.,2.88,2.37,3.36,1.83,3085.57,copywriting
3335,3335,1147,Resultado funcional con algunos detalles pendientes al inicio. El alcance incluia revision de entregables.,4.25,4.14,3.9,4.09,744.25,web_development
3336,3336,1688,Entrego antes de la fecha limite y resolvio cambios rapidamente. El alcance incluia revision de entregables.,4.42,4.92,4.38,4.58,3950.94,copywriting
3337,3337,1899,Entrego antes de la fecha limite y resolvio cambios rapidamente. El cliente solicito cambios adicionales.,4.69,4.31,4.68,4.78,2390.15,web_development
3338,3338,1202,"Cumplio con la mayor parte del alcance definido. Se evaluo tiempo, calidad y comunicacion.",4.18,4.36,3.49,3.79,2174.06,web_development
3339,3339,1699,"El trabajo fue correcto, aunque hubo algunos ajustes menores. Se evaluo tiempo, calidad y comunicacion.",3.8,4.02,4.09,4.32,468.41,copywriting
3340,3340,1881,Cumplio con la mayor parte del alcance definido. El alcance incluia revision de entregables.,3.9,3.87,3.95,4.18,2491.07,digital_marketing
3341,3341,2299,"Entrego antes de la fecha limite y resolvio cambios rapidamente. Se evaluo tiempo, calidad y comunicacion.",4.94,4.99,4.48,4.95,4861.99,web_development
3342,3342,1076,"Entrego antes de la fecha limite y resolvio cambios rapidamente. Se evaluo tiempo, calidad y comunicacion.",4.99,4.86,4.79,4.71,2950.07,copywriting
3343,3343,1602,Buena disposicion para corregir observaciones despues de la revision. El cliente solicito cambios adicionales.,4.07,4.06,3.38,3.79,4992.63,mobile_development
3344,3344,1287,"Muy profesional, cumplio con todos los requerimientos del proyecto. La experiencia general fue registrada por el cliente.",4.78,4.83,4.91,4.4,2271.39,customer_support
3345,3345,1958,"Muy profesional, cumplio con todos los requerimientos del proyecto. La experiencia general fue registrada por el cliente.",4.68,4.74,4.92,4.72,3780.25,customer_support
3346,3346,2276,La entrega se atraso y fue necesario solicitar muchas correcciones. La experiencia general fue registrada por el cliente.,2.74,3.06,3.02,2.9,2770.34,machine_learning
3347,3347,1886,"El trabajo fue correcto, aunque hubo algunos ajustes menores. La experiencia general fue registrada por el cliente.",3.56,3.28,4.36,3.51,1793.5,digital_marketing
3348,3348,2489,"Trabajo limpio, bien documentado y con buena atencion al cliente. El cliente solicito cambios adicionales.",4.85,4.2,4.95,4.95,4046.5,mobile_development
3349,3349,1160,Entrego antes de la fecha limite y resolvio cambios rapidamente. La experiencia general fue registrada por el cliente.,4.61,4.31,4.53,4.31,2528.96,machine_learning
3350,3350,1364,"Muy buen servicio, recomendado para proyectos futuros. El alcance incluia revision de entregables.",4.66,4.76,4.7,4.67,2029.84,web_development
3351,3351,2418,"Muy profesional, cumplio con todos los requerimientos del proyecto. La experiencia general fue registrada por el cliente.",4.79,4.41,4.35,4.57,2211.77,customer_support
3352,3352,1021,"Muy buen servicio, recomendado para proyectos futuros. El proyecto fue realizado en modalidad remota.",4.69,4.64,4.87,4.39,2614.4,machine_learning
3353,3353,2005,"Muy buen servicio, recomendado para proyectos futuros. El proyecto fue realizado en modalidad remota.",4.7,4.4,4.81,4.67,1425.74,customer_support
3354,3354,1223,"El trabajo fue correcto, aunque hubo algunos ajustes menores. El proyecto fue realizado en modalidad remota.",4.29,3.94,4.35,3.19,1418.51,customer_support
3355,3355,1121,Resultado funcional con algunos detalles pendientes al inicio. El cliente solicito cambios adicionales.,3.93,3.3,4.08,3.81,3257.35,copywriting
3356,3356,2389,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El proyecto fue realizado en modalidad remota.,4.72,4.24,4.52,4.53,3244.48,customer_support
3357,3357,1763,Resultado funcional con algunos detalles pendientes al inicio. La experiencia general fue registrada por el cliente.,4.26,3.58,3.84,3.84,4246.84,mobile_development
3358,3358,2451,La calidad fue alta y mantuvo comunicacion constante durante el proceso. La experiencia general fue registrada por el cliente.,4.5,4.84,4.41,4.71,3774.07,graphic_design
3359,3359,1544,"Muy buen servicio, recomendado para proyectos futuros. La experiencia general fue registrada por el cliente.",4.77,4.42,4.41,4.73,2051.53,customer_support
3360,3360,1567,"Excelente trabajo, buena comunicacion y entrega rapida. El alcance incluia revision de entregables.",4.9,4.42,4.55,4.72,1089.86,graphic_design
3361,3361,2167,Entrego antes de la fecha limite y resolvio cambios rapidamente. El proyecto fue realizado en modalidad remota.,4.98,4.62,4.8,4.32,1221.28,digital_marketing
3362,3362,1196,"La comunicacion fue lenta y algunos requerimientos no quedaron claros. Se evaluo tiempo, calidad y comunicacion.",2.61,2.87,3.0,2.33,1982.59,web_development
3363,3363,2107,"Trabajo limpio, bien documentado y con buena atencion al cliente. El proyecto fue realizado en modalidad remota.",4.51,4.28,4.73,4.63,4582.11,graphic_design
3364,3364,2187,Entrego antes de la fecha limite y resolvio cambios rapidamente. El cliente solicito cambios adicionales.,4.92,4.93,4.88,4.29,1015.6,customer_support
3365,3365,1574,"La calidad fue alta y mantuvo comunicacion constante durante el proceso. Se evaluo tiempo, calidad y comunicacion.",4.74,4.69,4.57,4.75,4005.98,mobile_development
3366,3366,1349,"El trabajo fue correcto, aunque hubo algunos ajustes menores. El cliente solicito cambios adicionales.",3.99,3.93,3.76,3.91,2386.19,data_analysis
3367,3367,1356,Entrego antes de la fecha limite y resolvio cambios rapidamente. El proyecto fue realizado en modalidad remota.,4.65,4.85,4.66,4.46,4744.26,copywriting
3368,3368,1928,Resultado funcional con algunos detalles pendientes al inicio. La experiencia general fue registrada por el cliente.,3.83,4.4,3.34,4.34,4075.59,web_development
3369,3369,1080,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El cliente solicito cambios adicionales.,4.77,4.32,4.62,4.22,144.79,graphic_design
3370,3370,1205,"El trabajo fue correcto, aunque hubo algunos ajustes menores. El proyecto fue realizado en modalidad remota.",4.15,3.9,3.34,3.72,2947.61,machine_learning
3371,3371,1632,"Muy buen servicio, recomendado para proyectos futuros. El alcance incluia revision de entregables.",4.62,4.53,4.59,4.32,4735.12,data_analysis
3372,3372,1376,"Muy buen servicio, recomendado para proyectos futuros. La experiencia general fue registrada por el cliente.",4.76,4.56,4.33,4.93,3514.61,machine_learning
